INV	1262304604	node3	2
INV	1262304704	node3	4
INV	1262304804	node3	5
INV	1262304904	node3	7
INV	1262305004	node3	9
INV	1262305104	node3	10
INV	1262305204	node3	10
INV	1262305304	node3	10
INV	1262305404	node3	10
INV	1262305504	node3	10
INV	1262305604	node3	10
INV	1262305704	node3	10
INV	1262305804	node3	10
INV	1262305904	node3	10
INV	1262306004	node3	10
INV	1262306104	node3	10
INV	1262306204	node3	10
INV	1262306304	node3	10
INV	1262306404	node3	10
INV	1262306504	node3	10
INV	1262306604	node3	10
INV	1262306890.9367	node3	10
INV	1262306990.9367	node3	10
INV	1262307090.9367	node3	10
INV	1262307190.9367	node3	10
INV	1262307290.9367	node3	10
INV	1262307390.9367	node3	10
INV	1262307490.9367	node3	10
INV	1262307590.9367	node3	10
INV	1262307690.9367	node3	10
INV	1262307790.9367	node3	10
INV	1262307890.9367	node3	9
INV	1262307990.9367	node3	10
INV	1262308090.9367	node3	10
INV	1262308190.9367	node3	10
INV	1262308290.9367	node3	10
INV	1262308390.9367	node3	10
INV	1262308490.9367	node3	10
INV	1262308739.5192	node3	10
INV	1262308839.5192	node3	10
INV	1262308939.5192	node3	10
INV	1262304904	node1	6
INV	1262305004	node1	6
INV	1262305104	node1	6
INV	1262305204	node1	10
INV	1262305304	node1	10
INV	1262305494.1601	node1	10
INV	1262305594.1601	node1	10
INV	1262305694.1601	node1	10
INV	1262305794.1601	node1	9
INV	1262305794.1601	node3	1
INV	1262305894.1601	node1	9
INV	1262305894.1601	node3	1
INV	1262305994.1601	node1	9
INV	1262305994.1601	node3	1
INV	1262306094.1601	node1	9
INV	1262306094.1601	node3	1
INV	1262306194.1601	node1	9
INV	1262306194.1601	node3	1
INV	1262306294.1601	node1	9
INV	1262306294.1601	node3	1
INV	1262306394.1601	node1	9
INV	1262306394.1601	node3	1
INV	1262306494.1601	node1	9
INV	1262306494.1601	node3	1
INV	1262306594.1601	node1	9
INV	1262306594.1601	node3	1
INV	1262306694.1601	node1	9
INV	1262306694.1601	node3	1
INV	1262306794.1601	node1	9
INV	1262306794.1601	node3	1
INV	1262306894.1601	node1	9
INV	1262306894.1601	node3	1
INV	1262306994.1601	node1	9
INV	1262306994.1601	node3	1
INV	1262307094.1601	node1	9
INV	1262307094.1601	node3	1
INV	1262307194.1601	node1	9
INV	1262307194.1601	node3	1
INV	1262307294.1601	node1	9
INV	1262307294.1601	node3	1
INV	1262307394.1601	node1	9
INV	1262307394.1601	node3	1
INV	1262307494.1601	node1	9
INV	1262307494.1601	node3	1
INV	1262307594.1601	node1	10
INV	1262307694.1601	node3	5
INV	1262307694.1601	node1	5
INV	1262307794.1601	node3	5
INV	1262307794.1601	node1	5
INV	1262307894.1601	node1	3
INV	1262307894.1601	node3	7
INV	1262307994.1601	node1	3
INV	1262307994.1601	node3	7
INV	1262308094.1601	node1	4
INV	1262308094.1601	node3	6
INV	1262308212.5626	node1	4
INV	1262308212.5626	node3	6
INV	1262308312.5626	node1	10
INV	1262308412.5626	node1	10
INV	1262308512.5626	node1	9
INV	1262308512.5626	node3	1
INV	1262308612.5626	node1	9
INV	1262308612.5626	node3	1
INV	1262308712.5626	node1	9
INV	1262308712.5626	node3	1
INV	1262308812.5626	node1	7
INV	1262308812.5626	node3	3
INV	1262308912.5626	node3	5
INV	1262308912.5626	node1	5
INV	1262304904	node1	7
INV	1262305004	node1	8
INV	1262305104	node1	8
INV	1262305104	node3	2
INV	1262305204	node1	8
INV	1262305204	node3	2
INV	1262305304	node1	8
INV	1262305304	node3	2
INV	1262305404	node3	2
INV	1262305404	node1	8
INV	1262305504	node3	2
INV	1262305504	node1	8
INV	1262305604	node3	2
INV	1262305604	node1	8
INV	1262305704	node3	2
INV	1262305704	node1	8
INV	1262305804	node1	9
INV	1262305804	node3	1
INV	1262305904	node1	10
INV	1262306154.9101	node1	10
INV	1262306254.9101	node1	10
INV	1262306354.9101	node1	9
INV	1262306354.9101	node3	1
INV	1262306454.9101	node1	9
INV	1262306454.9101	node3	1
INV	1262306554.9101	node1	9
INV	1262306554.9101	node3	1
INV	1262306654.9101	node1	9
INV	1262306654.9101	node3	1
INV	1262306754.9101	node1	9
INV	1262306754.9101	node3	1
INV	1262306854.9101	node1	9
INV	1262306854.9101	node3	1
INV	1262306954.9101	node1	9
INV	1262306954.9101	node3	1
INV	1262307054.9101	node1	9
INV	1262307054.9101	node3	1
INV	1262307154.9101	node1	9
INV	1262307154.9101	node3	1
INV	1262307254.9101	node1	9
INV	1262307254.9101	node3	1
INV	1262307354.9101	node1	9
INV	1262307354.9101	node3	1
INV	1262307454.9101	node1	9
INV	1262307454.9101	node3	1
INV	1262307554.9101	node1	7
INV	1262307554.9101	node3	3
INV	1262307654.9101	node1	8
INV	1262307654.9101	node3	2
INV	1262307754.9101	node1	8
INV	1262307754.9101	node3	2
INV	1262307978.5574	node1	8
INV	1262307978.5574	node3	2
INV	1262308078.5574	node1	5
INV	1262308078.5574	node3	5
INV	1262308278.3295	node1	6
INV	1262308278.3295	node3	4
INV	1262308378.3295	node1	6
INV	1262308378.3295	node3	4
INV	1262308478.3295	node1	6
INV	1262308478.3295	node3	4
INV	1262308578.3295	node1	6
INV	1262308578.3295	node3	4
INV	1262308678.3295	node1	6
INV	1262308678.3295	node3	4
INV	1262308778.3295	node1	6
INV	1262308778.3295	node3	4
INV	1262304804	node1	5
INV	1262304904	node1	6
INV	1262305004	node1	6
INV	1262305004	node3	3
INV	1262305104	node3	7
INV	1262305104	node1	3
INV	1262305204	node1	4
INV	1262305204	node3	6
INV	1262305304	node1	4
INV	1262305304	node3	6
INV	1262305404	node1	4
INV	1262305404	node3	6
INV	1262305504	node1	4
INV	1262305504	node3	6
INV	1262305604	node1	8
INV	1262305604	node3	2
INV	1262305704	node1	9
INV	1262305704	node3	1
INV	1262305804	node1	10
INV	1262305904	node1	10
INV	1262306004	node1	10
INV	1262306104	node1	10
INV	1262306204	node1	10
INV	1262306304	node1	9
INV	1262306304	node3	1
INV	1262306404	node1	9
INV	1262306404	node3	1
INV	1262306504	node1	9
INV	1262306504	node3	1
INV	1262306604	node1	9
INV	1262306604	node3	1
INV	1262306704	node1	9
INV	1262306704	node3	1
INV	1262306804	node1	9
INV	1262306804	node3	1
INV	1262306904	node1	9
INV	1262306904	node3	1
INV	1262307004	node1	9
INV	1262307004	node3	1
INV	1262307104	node1	9
INV	1262307104	node3	1
INV	1262307204	node1	8
INV	1262307204	node3	2
INV	1262307304	node3	9
INV	1262307304	node1	1
INV	1262307404	node1	7
INV	1262307404	node3	3
INV	1262307504	node1	7
INV	1262307504	node3	3
INV	1262307604	node1	7
INV	1262307604	node3	3
INV	1262307704	node1	7
INV	1262307704	node3	3
INV	1262307804	node1	7
INV	1262307804	node3	3
INV	1262307904	node1	7
INV	1262307904	node3	3
INV	1262308004	node1	9
INV	1262308004	node3	1
INV	1262308104	node3	4
INV	1262308104	node1	6
INV	1262308204	node3	10
INV	1262308304	node3	10
INV	1262308404	node3	10
INV	1262308504	node3	10
INV	1262308604	node3	10
INV	1262308704	node3	10
INV	1262308804	node3	10
INV	1262308904	node1	5
INV	1262308904	node3	5
INV	1262304904	node3	3
INV	1262305004	node3	3
INV	1262305104	node1	8
INV	1262305104	node3	2
INV	1262305204	node1	8
INV	1262305204	node3	2
INV	1262305304	node1	8
INV	1262305304	node3	2
INV	1262305404	node1	8
INV	1262305404	node3	2
INV	1262305504	node3	10
INV	1262305604	node1	7
INV	1262305604	node3	3
INV	1262305704	node1	9
INV	1262305704	node3	1
INV	1262305804	node1	9
INV	1262305804	node3	1
