N7@node2 node2 node1 900 0 0
N11@node2 node2 node1 1500 0 0
N15@node2 node2 node1 2100 0 0
N13@node2 node2 node1 1800 0 0
N9@node2 node2 node1 1200 0 0
N5@node2 node2 node1 600 1675.3362998962 1075.3362998962
N3@node2 node2 node1 300 1674.6828999519 1374.6828999519
N1@node2 node2 node1 0 1675.3903999329 1675.3903999329
