N213@node1 node1 node2 31800 33790.870399952 1990.8703999519
N391@node1 node1 node2 58500 63729.896300077 5229.8963000774
N381@node1 node1 node2 57000 63729.97390008 6729.9739000797
N173@node1 node1 node2 25800 28151.061100006 2351.0611000061
N101@node1 node1 node2 15000 16221.442100048 1221.4421000481
N563@node1 node1 node2 84300 88106.165600061 3806.1656000614
N575@node1 node1 node2 86100 87808.83100009 1708.8310000896
N111@node1 node1 node2 16500 19622.369999886 3122.3699998856
N115@node1 node1 node2 17100 19622.712199926 2522.7121999264
N303@node1 node1 node2 45300 47186.506099939 1886.5060999393
N305@node1 node1 node2 45600 47186.111799955 1586.1117999554
N491@node1 node1 node2 73500 77597.614200115 4097.6142001152
N473@node1 node1 node2 70800 72811.157399893 2011.1573998928
N427@node1 node1 node2 63900 69015.764400005 5115.7644000053
N227@node1 node1 node2 33900 35806.469599962 1906.4695999622
N5@node1 node1 node2 600 4883.864700079 4283.864700079
N463@node1 node1 node2 69300 71514.30189991 2214.30189991
N243@node1 node1 node2 36300 39314.21510005 3014.21510005
N405@node1 node1 node2 60600 63534.103600025 2934.1036000252
N317@node1 node1 node2 47400 50441.145499945 3041.1454999447
N591@node1 node1 node2 88500 90188.832700014 1688.8327000141
N527@node1 node1 node2 78900 81304.994800091 2404.9948000908
N581@node1 node1 node2 87000 90088.883100033 3088.8831000328
N593@node1 node1 node2 88800 90188.798899889 1388.798899889
N301@node1 node1 node2 45000 47186.444400072 2186.4444000721
N137@node1 node1 node2 20400 22341.738699913 1941.738699913
N557@node1 node1 node2 83400 85099.248300076 1699.2483000755
N589@node1 node1 node2 88200 90188.795900106 1988.7959001064
N311@node1 node1 node2 46500 50440.829099894 3940.8290998936
N147@node1 node1 node2 21900 24782.577100039 2882.5771000385
N505@node1 node1 node2 75600 77597.960200071 1997.9602000713
N283@node1 node1 node2 42300 44413.611299992 2113.6112999916
N25@node1 node1 node2 3600 6888.9827001095 3288.9827001095
N587@node1 node1 node2 87900 90188.171700001 2288.1717000008
N87@node1 node1 node2 12900 18224.112900019 5324.1129000187
N585@node1 node1 node2 87600 90188.988699913 2588.988699913
N235@node1 node1 node2 35100 39314.605499983 4214.6054999828
N583@node1 node1 node2 87300 90088.880800009 2788.8808000088
N171@node1 node1 node2 25500 28151.713900089 2651.7139000893
N579@node1 node1 node2 86700 90088.347300053 3388.3473000526
N201@node1 node1 node2 30000 33190.009599924 3190.0095999241
N425@node1 node1 node2 63600 66215.898999929 2615.8989999294
N161@node1 node1 node2 24000 26764.732199907 2764.7321999073
N211@node1 node1 node2 31500 33791.334599972 2291.3345999718
N567@node1 node1 node2 84900 86192.963700056 1292.9637000561
N415@node1 node1 node2 62100 65137.586199999 3037.5861999989
N251@node1 node1 node2 37500 39314.839600086 1814.8396000862
N39@node1 node1 node2 5700 0 0
N15@node1 node1 node2 2100 4883.9094998837 2783.9094998837
N77@node1 node1 node2 11400 14428.957000017 3028.9570000172
N445@node1 node1 node2 66600 69015.503400087 2415.5034000874
N555@node1 node1 node2 83100 86193.858799934 3093.8587999344
N553@node1 node1 node2 82800 85099.181699991 2299.1816999912
N335@node1 node1 node2 50100 51841.997800112 1741.9978001118
N573@node1 node1 node2 85800 87808.908600092 2008.9086000919
N551@node1 node1 node2 82500 0 0
N45@node1 node1 node2 6600 0 0
N145@node1 node1 node2 21600 24782.831599951 3182.8315999508
N337@node1 node1 node2 50400 51841.601300001 1441.6013000011
N245@node1 node1 node2 36600 39314.055799961 2714.0557999611
N545@node1 node1 node2 81600 85098.885900021 3498.8859000206
N107@node1 node1 node2 15900 21129.338799953 5229.3387999535
N347@node1 node1 node2 51900 53337.605499983 1437.6054999828
N535@node1 node1 node2 80100 81802.008100033 1702.0081000328
N121@node1 node1 node2 18000 19622.845999956 1622.8459999561
N531@node1 node1 node2 79500 81305.423199892 1805.423199892
N523@node1 node1 node2 78300 81103.595799923 2803.5957999229
N519@node1 node1 node2 77700 79495.420900106 1795.4209001064
N315@node1 node1 node2 47100 50441.327500105 3341.3275001049
N517@node1 node1 node2 77400 79495.013400078 2095.0134000778
N35@node1 node1 node2 5100 13816.163500071 8716.1635000706
N367@node1 node1 node2 54900 57224.536000013 2324.5360000134
N59@node1 node1 node2 8700 10778.266900063 2078.2669000626
N293@node1 node1 node2 43800 47186.379600048 3386.3796000481
N215@node1 node1 node2 32100 33791.599600077 1691.5996000767
N163@node1 node1 node2 24300 26764.824100018 2464.8241000175
N247@node1 node1 node2 36900 39314.113600016 2414.1136000156
N507@node1 node1 node2 75900 77597.494699955 1697.494699955
N193@node1 node1 node2 28800 31387.625400066 2587.6254000664
N401@node1 node1 node2 60000 63534.058500051 3534.0585000515
N97@node1 node1 node2 14400 19518.667999983 5118.6679999828
N151@node1 node1 node2 22500 24783.374599934 2283.3745999336
N29@node1 node1 node2 4200 6889.6926999092 2689.6926999092
N1@node1 node1 node2 0 4884.1421999931 4884.1421999931
N503@node1 node1 node2 75300 77597.55979991 2297.5597999096
N501@node1 node1 node2 75000 77597.933000088 2597.9330000877
N231@node1 node1 node2 34500 36807.685800076 2307.6858000755
N127@node1 node1 node2 18900 22238.109200001 3338.1092000008
N499@node1 node1 node2 74700 77597.566200018 2897.5662000179
N65@node1 node1 node2 9600 12103.455699921 2503.4556999207
N345@node1 node1 node2 51600 53338.175899982 1738.1758999825
N49@node1 node1 node2 7200 12104.192899942 4904.1928999424
N167@node1 node1 node2 24900 28251.239500046 3351.2395000458
N105@node1 node1 node2 15600 19519.106100082 3919.1061000824
N157@node1 node1 node2 23400 24783.182300091 1383.1823000908
N197@node1 node1 node2 29400 34156.355700016 4756.355700016
N23@node1 node1 node2 3300 6889.6747999191 3589.6747999191
N153@node1 node1 node2 22800 24783.389100075 1983.3891000748
N47@node1 node1 node2 6900 10778.402400017 3878.4024000168
N323@node1 node1 node2 48300 50440.835599899 2140.8355998993
N495@node1 node1 node2 74100 75092.690999985 992.69099998474
N457@node1 node1 node2 68400 71514.892999887 3114.8929998875
N217@node1 node1 node2 32400 37599.403800011 5199.4038000107
N285@node1 node1 node2 42600 45700.089099884 3100.089099884
N355@node1 node1 node2 53100 55246.391900063 2146.3919000626
N241@node1 node1 node2 36000 39314.913500071 3314.9135000706
N435@node1 node1 node2 65100 69015.951999903 3915.9519999027
N487@node1 node1 node2 72900 75092.269999981 2192.2699999809
N55@node1 node1 node2 8100 10778.750699997 2678.7506999969
N267@node1 node1 node2 39900 42875.628700018 2975.6287000179
N205@node1 node1 node2 30600 33791.217099905 3191.217099905
N79@node1 node1 node2 11700 14428.743999958 2728.743999958
N207@node1 node1 node2 30900 32185.260699987 1285.2606999874
N281@node1 node1 node2 42000 43768.665299892 1768.6652998924
N307@node1 node1 node2 45900 47186.558799982 1286.5587999821
N257@node1 node1 node2 38400 44371.747800112 5971.7478001118
N253@node1 node1 node2 37800 40506.499500036 2706.4995000362
N481@node1 node1 node2 72000 75092.849999905 3092.8499999046
N37@node1 node1 node2 5400 0 0
N117@node1 node1 node2 17400 19622.188600063 2222.1886000633
N577@node1 node1 node2 86400 90088.902400017 3688.9024000168
N385@node1 node1 node2 57600 59519.202199936 1919.2021999359
N477@node1 node1 node2 71400 75399.709800005 3999.709800005
N133@node1 node1 node2 19800 22237.649300098 2437.6493000984
N273@node1 node1 node2 40800 43768.221299887 2968.2212998867
N377@node1 node1 node2 56400 64142.142400026 7742.1424000263
N469@node1 node1 node2 70200 72810.606899977 2610.6068999767
N291@node1 node1 node2 43500 45700.241600037 2200.2416000366
N85@node1 node1 node2 12600 16085.846899986 3485.8468999863
N249@node1 node1 node2 37200 39912.81340003 2712.8134000301
N467@node1 node1 node2 69900 72811.317100048 2911.3171000481
N299@node1 node1 node2 44700 47186.253400087 2486.2534000874
N123@node1 node1 node2 18300 20831.575099945 2531.5750999451
N465@node1 node1 node2 69600 72811.298599958 3211.2985999584
N421@node1 node1 node2 63000 66621.10710001 3621.1071000099
N259@node1 node1 node2 38700 41473.890899897 2773.8908998966
N417@node1 node1 node2 62400 66358.565000057 3958.5650000572
N67@node1 node1 node2 9900 14428.857500076 4528.8575000763
N255@node1 node1 node2 38100 42714.842499971 4614.8424999714
N455@node1 node1 node2 68100 71514.253299952 3414.2532999516
N453@node1 node1 node2 67800 69016.10710001 1216.1071000099
N485@node1 node1 node2 72600 75399.668600082 2799.6686000824
N451@node1 node1 node2 67500 69072.148200035 1572.1482000351
N183@node1 node1 node2 27300 30060.433300018 2760.4333000183
N277@node1 node1 node2 41400 43767.752799988 2367.7527999878
N99@node1 node1 node2 14700 16221.959599972 1521.9595999718
N279@node1 node1 node2 41700 43767.758699894 2067.758699894
N189@node1 node1 node2 28200 31387.462899923 3187.4628999233
N475@node1 node1 node2 71100 72811.037899971 1711.037899971
N75@node1 node1 node2 11100 14428.878799915 3328.8787999153
N443@node1 node1 node2 66300 69015.533299923 2715.5332999229
N349@node1 node1 node2 52200 55246.142199993 3046.1421999931
N69@node1 node1 node2 10200 0 0
N143@node1 node1 node2 21300 24782.507600069 3482.507600069
N359@node1 node1 node2 53700 55246.379400015 1546.3794000149
N225@node1 node1 node2 33600 37599.98300004 3999.9830000401
N57@node1 node1 node2 8400 10778.51060009 2378.51060009
N155@node1 node1 node2 23100 24783.496400118 1683.4964001179
N429@node1 node1 node2 64200 66358.280900002 2158.2809000015
N423@node1 node1 node2 63300 66620.509200096 3320.5092000961
N187@node1 node1 node2 27900 31386.97480011 3486.9748001099
N387@node1 node1 node2 57900 59519.087500095 1619.0875000954
N19@node1 node1 node2 2700 4883.7300000191 2183.7300000191
N89@node1 node1 node2 13200 16221.903300047 3021.9033000469
N375@node1 node1 node2 56100 63729.706199884 7629.7061998844
N289@node1 node1 node2 43200 45699.590500116 2499.5905001163
N407@node1 node1 node2 60900 63533.67869997 2633.6786999702
N141@node1 node1 node2 21000 24654.098700047 3654.0987000465
N185@node1 node1 node2 27600 29767.799200058 2167.799200058
N203@node1 node1 node2 30300 32185.125099897 1885.1250998974
N325@node1 node1 node2 48600 50240.799799919 1640.7997999191
N383@node1 node1 node2 57300 59519.681900024 2219.6819000244
N3@node1 node1 node2 300 4883.6812000275 4583.6812000275
N379@node1 node1 node2 56700 63729.970299959 7029.9702999592
N287@node1 node1 node2 42900 45700.165800095 2800.1658000946
N175@node1 node1 node2 26100 28272.040100098 2172.0401000977
N109@node1 node1 node2 16200 19518.610399961 3318.6103999615
N357@node1 node1 node2 53400 55246.352900028 1846.3529000282
N131@node1 node1 node2 19500 22238.078099966 2738.078099966
N179@node1 node1 node2 26700 28151.696399927 1451.6963999271
N329@node1 node1 node2 49200 51842.148200035 2642.1482000351
N275@node1 node1 node2 41100 43767.933099985 2667.9330999851
N237@node1 node1 node2 35400 39314.716399908 3914.7163999081
N149@node1 node1 node2 22200 25359.879800081 3159.8798000813
N219@node1 node1 node2 32700 35806.075200081 3106.0752000809
N95@node1 node1 node2 14100 0 0
N195@node1 node1 node2 29100 31387.252599955 2287.2525999546
N199@node1 node1 node2 29700 31387.121799946 1687.1217999458
N135@node1 node1 node2 20100 22237.522799969 2137.5227999687
N159@node1 node1 node2 23700 28151.117799997 4451.1177999973
N327@node1 node1 node2 48900 50240.847899914 1340.8478999138
N321@node1 node1 node2 48000 50440.755000114 2440.7550001144
N297@node1 node1 node2 44400 47186.186199903 2786.1861999035
N125@node1 node1 node2 18600 20830.771699905 2230.7716999054
N221@node1 node1 node2 33000 35806.435499907 2806.4354999065
N169@node1 node1 node2 25200 28151.315299988 2951.3152999878
N269@node1 node1 node2 40200 44011.934999943 3811.9349999428
N177@node1 node1 node2 26400 28272.469000101 1872.4690001011
