INV	1262304604	node2	2
INV	1262304604	node3	2
INV	1262304704	node2	4
INV	1262304704	node3	4
INV	1262304804	node2	5
INV	1262304804	node3	5
INV	1262304904	node2	6
INV	1262304904	node3	4
INV	1262305004	node3	5
INV	1262305004	node2	5
INV	1262305104	node3	5
INV	1262305104	node2	5
INV	1262305204	node3	5
INV	1262305204	node2	5
INV	1262305304	node3	5
INV	1262305304	node2	5
INV	1262305404	node2	6
INV	1262305404	node3	4
INV	1262305504	node2	6
INV	1262305504	node3	4
INV	1262305604	node2	5
INV	1262305604	node3	5
INV	1262305704	node2	5
INV	1262305704	node3	5
INV	1262305804	node3	6
INV	1262305804	node2	4
INV	1262305904	node2	5
INV	1262305904	node3	5
INV	1262306004	node2	5
INV	1262306004	node3	5
INV	1262306104	node2	4
INV	1262306104	node3	6
INV	1262306204	node2	4
INV	1262306204	node3	6
INV	1262306304	node2	4
INV	1262306304	node3	6
INV	1262306404	node2	3
INV	1262306404	node3	7
INV	1262306504	node2	4
INV	1262306504	node3	6
INV	1262306604	node3	6
INV	1262306604	node2	4
INV	1262306704	node3	5
INV	1262306704	node2	5
INV	1262306804	node2	5
INV	1262306804	node3	5
INV	1262306904	node3	6
INV	1262306904	node2	4
INV	1262307004	node2	6
INV	1262307004	node3	4
INV	1262307104	node2	6
INV	1262307104	node3	4
INV	1262307204	node2	5
INV	1262307204	node3	5
INV	1262307304	node3	6
INV	1262307304	node2	4
INV	1262307404	node2	5
INV	1262307404	node3	5
INV	1262307504	node3	5
INV	1262307504	node2	5
INV	1262307604	node2	5
INV	1262307604	node3	5
INV	1262307704	node3	5
INV	1262307704	node2	5
INV	1262307804	node3	5
INV	1262307804	node2	5
INV	1262307904	node3	5
INV	1262307904	node2	5
INV	1262308004	node2	5
INV	1262308004	node3	5
INV	1262308104	node3	5
INV	1262308104	node2	5
INV	1262308204	node2	5
INV	1262308204	node3	5
INV	1262308304	node2	5
INV	1262308304	node3	5
INV	1262308404	node2	5
INV	1262308404	node3	5
INV	1262308504	node2	5
INV	1262308504	node3	5
INV	1262308604	node2	5
INV	1262308604	node3	5
INV	1262308704	node2	5
INV	1262308704	node3	5
INV	1262308804	node2	5
INV	1262308804	node3	5
INV	1262308904	node2	5
INV	1262308904	node3	5
INV	1262305004	node2	1
INV	1262305004	node3	3
INV	1262305104	node2	3
INV	1262305104	node3	3
INV	1262305204	node2	3
INV	1262305204	node3	4
INV	1262305304	node2	5
INV	1262305304	node3	4
INV	1262305404	node2	5
INV	1262305404	node3	4
INV	1262305504	node2	5
INV	1262305504	node3	4
INV	1262305604	node2	5
INV	1262305604	node3	4
INV	1262305704	node2	5
INV	1262305704	node3	4
INV	1262305804	node2	6
INV	1262305804	node3	4
INV	1262305904	node2	6
INV	1262305904	node3	4
INV	1262306004	node2	6
INV	1262306004	node3	4
INV	1262306104	node2	6
INV	1262306104	node3	4
INV	1262306204	node2	6
INV	1262306204	node3	4
INV	1262306304	node2	6
INV	1262306304	node3	4
INV	1262306404	node3	4
INV	1262306404	node2	6
INV	1262306504	node3	4
INV	1262306504	node2	6
INV	1262306604	node3	4
INV	1262306604	node2	6
INV	1262306704	node3	4
INV	1262306704	node2	6
INV	1262306804	node3	4
INV	1262306804	node2	6
INV	1262307048.0056	node3	4
INV	1262307048.0056	node2	6
INV	1262307148.0056	node3	6
INV	1262307148.0056	node2	4
INV	1262307248.0056	node3	6
INV	1262307248.0056	node2	4
INV	1262307348.0056	node3	6
INV	1262307348.0056	node2	4
INV	1262307448.0056	node3	6
INV	1262307448.0056	node2	4
INV	1262307548.0056	node2	4
INV	1262307548.0056	node3	6
INV	1262307648.0056	node2	4
INV	1262307648.0056	node3	6
INV	1262307842.8392	node2	5
INV	1262307842.8392	node3	5
INV	1262307942.8392	node2	4
INV	1262307942.8392	node3	6
INV	1262308042.8392	node2	4
INV	1262308042.8392	node3	6
INV	1262308142.8392	node2	4
INV	1262308142.8392	node3	6
INV	1262308242.8392	node2	4
INV	1262308242.8392	node3	6
INV	1262308342.8392	node2	5
INV	1262308342.8392	node3	5
INV	1262308442.8392	node2	5
INV	1262308442.8392	node3	5
INV	1262308657.5747	node2	5
INV	1262308657.5747	node3	5
INV	1262308757.5747	node2	5
INV	1262308757.5747	node3	5
INV	1262308857.5747	node2	5
INV	1262308857.5747	node3	5
