INV	1262304604	1	node2	2
INV	1262304604	1	node3	2
INV	1262304704	1	node2	4
INV	1262304704	1	node3	4
INV	1262304804	1	node2	5
INV	1262304804	1	node3	5
INV	1262304904	1	node3	5
INV	1262304904	1	node2	5
INV	1262305004.7718	1	node3	5
INV	1262305004.7718	1	node2	5
INV	1262305104.7718	1	node3	5
INV	1262305104.7718	1	node2	5
INV	1262305204.7718	1	node3	5
INV	1262305204.7718	1	node2	5
INV	1262305304.7718	1	node3	5
INV	1262305304.7718	1	node2	5
INV	1262305404.7718	1	node2	5
INV	1262305404.7718	1	node3	5
INV	1262305504.7718	1	node2	6
INV	1262305504.7718	1	node3	4
INV	1262305604.7718	1	node2	4
INV	1262305604.7718	1	node3	6
INV	1262305704.7718	1	node2	5
INV	1262305704.7718	1	node3	5
INV	1262305804.7718	1	node2	6
INV	1262305804.7718	1	node3	4
INV	1262305904.7718	1	node2	7
INV	1262305904.7718	1	node3	3
INV	1262306004.7718	1	node2	4
INV	1262306004.7718	1	node3	6
INV	1262306104.7718	1	node3	6
INV	1262306104.7718	1	node2	4
INV	1262306204.7718	1	node2	5
INV	1262306204.7718	1	node3	5
INV	1262306304.7718	1	node2	5
INV	1262306304.7718	1	node3	5
INV	1262306404.7718	1	node3	6
INV	1262306404.7718	1	node2	4
INV	1262306504.7718	1	node2	4
INV	1262306504.7718	1	node3	6
INV	1262306604.7718	1	node2	5
INV	1262306604.7718	1	node3	5
INV	1262306704.7718	1	node2	6
INV	1262306704.7718	1	node3	4
INV	1262306804.7718	1	node2	5
INV	1262306804.7718	1	node3	5
INV	1262306904.7718	1	node2	5
INV	1262306904.7718	1	node3	5
INV	1262307116.449	1	node2	5
INV	1262307116.449	1	node3	5
INV	1262307216.449	1	node2	5
INV	1262307216.449	1	node3	5
INV	1262307316.449	1	node2	5
INV	1262307316.449	1	node3	5
INV	1262307416.449	1	node3	6
INV	1262307416.449	1	node2	4
INV	1262307516.449	1	node2	5
INV	1262307516.449	1	node3	5
INV	1262307616.449	1	node2	5
INV	1262307616.449	1	node3	5
INV	1262307716.449	1	node2	5
INV	1262307716.449	1	node3	5
INV	1262307816.449	1	node3	5
INV	1262307816.449	1	node2	5
INV	1262307916.449	1	node3	5
INV	1262307916.449	1	node2	5
INV	1262308016.449	1	node2	5
INV	1262308016.449	1	node3	5
INV	1262308116.449	1	node3	5
INV	1262308116.449	1	node2	5
INV	1262308216.449	1	node3	5
INV	1262308216.449	1	node2	5
INV	1262308316.449	1	node3	4
INV	1262308316.449	1	node2	6
INV	1262308416.449	1	node3	4
INV	1262308416.449	1	node2	6
INV	1262308516.449	1	node3	4
INV	1262308516.449	1	node2	6
INV	1262308616.449	1	node3	4
INV	1262308616.449	1	node2	6
INV	1262308716.449	1	node3	4
INV	1262308716.449	1	node2	6
INV	1262308816.449	1	node3	4
INV	1262308816.449	1	node2	6
INV	1262308916.449	1	node3	4
INV	1262308916.449	1	node2	6
INV	1262305804	11	node3	4
INV	1262305904	11	node3	4
INV	1262305904	11	node2	3
INV	1262306004	11	node3	4
INV	1262306004	11	node2	3
INV	1262306104	11	node3	4
INV	1262306104	11	node2	3
INV	1262306204	11	node3	4
INV	1262306204	11	node2	3
INV	1262306304	11	node3	4
INV	1262306304	11	node2	3
INV	1262306404	11	node3	4
INV	1262306404	11	node2	3
INV	1262306504	11	node3	4
INV	1262306504	11	node2	3
INV	1262306604	11	node3	4
INV	1262306604	11	node2	3
INV	1262306704	11	node3	4
INV	1262306704	11	node2	3
INV	1262306804	11	node3	4
INV	1262306804	11	node2	3
INV	1262306904	11	node3	4
INV	1262306904	11	node2	3
INV	1262307004	11	node3	4
INV	1262307004	11	node2	3
INV	1262307104	11	node3	4
INV	1262307104	11	node2	3
INV	1262307204	11	node3	4
INV	1262307204	11	node2	3
INV	1262307304	11	node3	4
INV	1262307304	11	node2	3
INV	1262307404	11	node3	4
INV	1262307404	11	node2	3
INV	1262307504	11	node3	4
INV	1262307504	11	node2	3
INV	1262307604	11	node2	3
INV	1262307604	11	node3	6
INV	1262307704	11	node2	3
INV	1262307704	11	node3	6
INV	1262307804	11	node2	3
INV	1262307804	11	node3	6
INV	1262307904	11	node2	3
INV	1262307904	11	node3	6
INV	1262308004	11	node2	3
INV	1262308004	11	node3	6
INV	1262308104	11	node2	3
INV	1262308104	11	node3	6
INV	1262308204	11	node3	7
INV	1262308204	11	node2	3
INV	1262308304	11	node3	6
INV	1262308304	11	node2	4
INV	1262308404	11	node3	6
INV	1262308404	11	node2	4
INV	1262308504	11	node3	6
INV	1262308504	11	node2	4
INV	1262308604	11	node3	8
INV	1262308604	11	node2	2
INV	1262308704	11	node3	8
INV	1262308704	11	node2	2
INV	1262308804	11	node3	8
INV	1262308804	11	node2	2
INV	1262308904	11	node3	8
INV	1262308904	11	node2	2
INV	1262306004	12	node3	4
INV	1262306004	12	node2	3
INV	1262306104	12	node3	4
INV	1262306104	12	node2	3
INV	1262306204	12	node3	4
INV	1262306204	12	node2	3
INV	1262306304	12	node3	4
INV	1262306304	12	node2	3
INV	1262306404	12	node3	4
INV	1262306404	12	node2	3
INV	1262306504	12	node3	4
INV	1262306504	12	node2	3
INV	1262306604	12	node3	4
INV	1262306604	12	node2	3
INV	1262306704	12	node3	4
INV	1262306704	12	node2	3
INV	1262306804	12	node3	4
INV	1262306804	12	node2	3
INV	1262306904	12	node3	4
INV	1262306904	12	node2	3
INV	1262307004	12	node3	4
INV	1262307004	12	node2	3
INV	1262307104	12	node2	4
INV	1262307104	12	node3	5
INV	1262307204	12	node2	4
INV	1262307204	12	node3	5
INV	1262307304	12	node2	4
INV	1262307304	12	node3	5
INV	1262307404	12	node2	4
