INV	1262305004	node3	1
INV	1262305104	node3	1
INV	1262305204	node3	1
INV	1262305304	node3	1
INV	1262305404	node3	1
INV	1262305504	node3	1
INV	1262305604	node3	1
INV	1262305704	node3	1
INV	1262305804	node3	2
INV	1262305904	node3	2
INV	1262306004	node3	4
INV	1262306104	node3	4
INV	1262306204	node3	4
INV	1262306304	node3	4
INV	1262306404	node3	4
INV	1262306504	node3	4
INV	1262306604	node3	4
INV	1262306704	node3	6
INV	1262306804	node3	8
INV	1262306904	node3	8
INV	1262307171.5427	node3	8
INV	1262307271.5427	node3	8
INV	1262307371.5427	node3	8
INV	1262307471.5427	node3	8
INV	1262307571.5427	node3	8
INV	1262307671.5427	node3	8
INV	1262307771.5427	node3	10
INV	1262307871.5427	node3	10
INV	1262307971.5427	node3	10
INV	1262308071.5427	node3	9
INV	1262308171.5427	node3	9
INV	1262308271.5427	node3	10
INV	1262308371.5427	node3	9
INV	1262308471.5427	node3	9
INV	1262308571.5427	node3	9
INV	1262308671.5427	node3	9
INV	1262308771.5427	node3	9
INV	1262308871.5427	node3	9
INV	1262308971.5427	node3	9
INV	1262304604	node1	1
INV	1262304604	node3	1
INV	1262304704	node1	1
INV	1262304704	node3	1
INV	1262304804	node1	1
INV	1262304804	node3	1
INV	1262304904	node1	5
INV	1262304904	node3	5
INV	1262305004	node1	6
INV	1262305004	node3	4
INV	1262305104	node1	6
INV	1262305104	node3	4
INV	1262305204	node1	5
INV	1262305204	node3	5
INV	1262305304	node1	5
INV	1262305304	node3	5
INV	1262305404	node1	5
INV	1262305404	node3	5
INV	1262305504	node1	5
INV	1262305504	node3	5
INV	1262305604	node1	6
INV	1262305604	node3	4
INV	1262305704	node1	6
INV	1262305704	node3	4
INV	1262305804	node3	5
INV	1262305804	node1	5
INV	1262305904	node1	6
INV	1262305904	node3	4
INV	1262306004	node1	5
INV	1262306004	node3	5
INV	1262306104	node3	5
INV	1262306104	node1	5
INV	1262306204	node3	5
INV	1262306204	node1	5
INV	1262306304	node1	4
INV	1262306304	node3	6
INV	1262306404	node1	5
INV	1262306404	node3	5
INV	1262306504	node1	5
INV	1262306504	node3	5
INV	1262306604	node1	5
INV	1262306604	node3	5
INV	1262306704	node1	5
INV	1262306704	node3	5
INV	1262306804	node1	5
INV	1262306804	node3	5
INV	1262306904	node3	5
INV	1262306904	node1	5
INV	1262307004	node3	5
INV	1262307004	node1	5
INV	1262307104	node3	5
INV	1262307104	node1	5
INV	1262307204	node1	6
INV	1262307204	node3	4
INV	1262307304	node1	5
INV	1262307304	node3	5
INV	1262307404	node3	5
INV	1262307404	node1	5
INV	1262307504	node1	5
INV	1262307504	node3	5
INV	1262307604	node1	5
INV	1262307604	node3	5
INV	1262307704	node1	5
INV	1262307704	node3	5
INV	1262307804	node3	6
INV	1262307804	node1	4
INV	1262307904	node3	7
INV	1262307904	node1	3
INV	1262308004	node1	5
INV	1262308004	node3	5
INV	1262308104	node1	4
INV	1262308104	node3	6
INV	1262308204	node1	4
INV	1262308204	node3	6
INV	1262308304	node1	4
INV	1262308304	node3	6
INV	1262308404	node1	4
INV	1262308404	node3	6
INV	1262308504	node1	4
INV	1262308504	node3	6
INV	1262308604	node1	4
INV	1262308604	node3	6
INV	1262308704	node1	4
INV	1262308704	node3	6
INV	1262308804	node1	4
INV	1262308804	node3	6
INV	1262308904	node1	4
INV	1262308904	node3	6
INV	1262304604	node1	1
INV	1262304604	node3	1
INV	1262304704	node1	1
INV	1262304704	node3	1
