INV	1262304904	1	node3	1
INV	1262305004	1	node3	1
INV	1262305104	1	node3	1
INV	1262305204	1	node3	1
INV	1262305304	1	node3	3
INV	1262305404	1	node3	3
INV	1262305504	1	node3	3
INV	1262305604	1	node3	7
INV	1262305704	1	node3	7
INV	1262305804	1	node3	7
INV	1262305904	1	node3	7
INV	1262306004	1	node3	7
INV	1262306104	1	node3	7
INV	1262306204	1	node3	7
INV	1262306304	1	node3	7
INV	1262306404	1	node3	7
INV	1262306504	1	node3	8
INV	1262306604	1	node3	8
INV	1262306704	1	node3	8
INV	1262306804	1	node3	8
INV	1262306904	1	node3	9
INV	1262307004	1	node3	9
INV	1262307104	1	node3	9
INV	1262307204	1	node3	9
INV	1262307304	1	node3	9
INV	1262307404	1	node3	9
INV	1262307504	1	node3	9
INV	1262307604	1	node3	10
INV	1262307704	1	node3	10
INV	1262307804	1	node3	10
INV	1262307904	1	node3	10
INV	1262308004	1	node3	10
INV	1262308104	1	node3	10
INV	1262308204	1	node3	10
INV	1262308304	1	node3	10
INV	1262308404	1	node3	10
INV	1262308504	1	node3	10
INV	1262308604	1	node3	10
INV	1262308704	1	node3	10
INV	1262308804	1	node3	10
INV	1262308904	1	node3	10
INV	1262304804	11	node1	5
INV	1262304804	11	node3	5
INV	1262304904	11	node1	5
INV	1262304904	11	node3	5
INV	1262305004	11	node1	5
INV	1262305004	11	node3	5
INV	1262305104	11	node1	5
INV	1262305104	11	node3	5
INV	1262305204	11	node1	5
INV	1262305204	11	node3	5
INV	1262305304	11	node1	5
INV	1262305304	11	node3	5
INV	1262305404	11	node1	5
INV	1262305404	11	node3	5
INV	1262305504	11	node1	6
INV	1262305504	11	node3	4
INV	1262305604	11	node1	5
INV	1262305604	11	node3	5
INV	1262305704	11	node1	5
INV	1262305704	11	node3	5
INV	1262305804	11	node1	5
INV	1262305804	11	node3	5
INV	1262305904	11	node1	5
INV	1262305904	11	node3	5
INV	1262306004	11	node1	5
INV	1262306004	11	node3	5
INV	1262306104	11	node1	5
INV	1262306104	11	node3	5
INV	1262306204	11	node1	5
INV	1262306204	11	node3	5
INV	1262306304	11	node1	5
INV	1262306304	11	node3	5
INV	1262306404	11	node1	5
INV	1262306404	11	node3	5
INV	1262306504	11	node1	5
INV	1262306504	11	node3	5
INV	1262306604	11	node3	6
INV	1262306604	11	node1	4
INV	1262306704	11	node3	5
INV	1262306704	11	node1	5
INV	1262306804	11	node3	5
INV	1262306804	11	node1	5
INV	1262306904	11	node3	5
INV	1262306904	11	node1	5
INV	1262307004	11	node1	5
INV	1262307004	11	node3	5
INV	1262307104	11	node3	4
INV	1262307104	11	node1	6
INV	1262307204	11	node1	6
INV	1262307204	11	node3	4
INV	1262307304	11	node1	6
INV	1262307304	11	node3	4
INV	1262307404	11	node1	6
INV	1262307404	11	node3	4
INV	1262307504	11	node1	5
INV	1262307504	11	node3	5
INV	1262307604	11	node1	5
INV	1262307604	11	node3	5
INV	1262307704	11	node3	5
INV	1262307704	11	node1	5
INV	1262307804	11	node3	5
INV	1262307804	11	node1	5
INV	1262307904	11	node3	7
INV	1262307904	11	node1	3
INV	1262308004	11	node3	5
INV	1262308004	11	node1	5
INV	1262308104	11	node3	5
INV	1262308104	11	node1	5
INV	1262308204	11	node3	6
INV	1262308204	11	node1	4
INV	1262308304	11	node1	4
INV	1262308304	11	node3	6
INV	1262308404	11	node1	4
INV	1262308404	11	node3	6
INV	1262308504	11	node1	4
INV	1262308504	11	node3	6
INV	1262308604	11	node1	4
INV	1262308604	11	node3	6
INV	1262308704	11	node3	6
INV	1262308704	11	node1	4
INV	1262308804	11	node3	7
INV	1262308804	11	node1	3
INV	1262308904	11	node3	7
INV	1262308904	11	node1	3
INV	1262304804	12	node1	5
INV	1262304804	12	node3	5
INV	1262304904	12	node1	5
INV	1262304904	12	node3	5
INV	1262305004	12	node1	5
INV	1262305004	12	node3	5
INV	1262305104	12	node1	5
INV	1262305104	12	node3	5
INV	1262305204	12	node1	5
INV	1262305204	12	node3	5
INV	1262305411.4949	12	node1	5
INV	1262305411.4949	12	node3	5
INV	1262305511.4949	12	node1	5
INV	1262305511.4949	12	node3	5
INV	1262305611.4949	12	node1	5
INV	1262305611.4949	12	node3	5
INV	1262305711.4949	12	node1	5
INV	1262305711.4949	12	node3	5
INV	1262305811.4949	12	node1	5
INV	1262305811.4949	12	node3	5
INV	1262305911.4949	12	node1	5
INV	1262305911.4949	12	node3	5
INV	1262306012.516	12	node1	5
INV	1262306012.516	12	node3	5
INV	1262306112.516	12	node1	4
INV	1262306112.516	12	node3	6
INV	1262306334.3645	12	node1	4
INV	1262306334.3645	12	node3	6
INV	1262306434.3645	12	node1	5
INV	1262306434.3645	12	node3	5
INV	1262306534.3645	12	node1	5
INV	1262306534.3645	12	node3	5
INV	1262306634.3645	12	node3	6
INV	1262306634.3645	12	node1	4
INV	1262306734.3645	12	node3	5
INV	1262306734.3645	12	node1	5
INV	1262306834.3645	12	node3	5
INV	1262306834.3645	12	node1	5
INV	1262306934.3645	12	node3	5
INV	1262306934.3645	12	node1	5
INV	1262307034.3645	12	node1	5
INV	1262307034.3645	12	node3	5
INV	1262307134.3645	12	node1	5
INV	1262307134.3645	12	node3	5
INV	1262307234.3645	12	node1	5
INV	1262307234.3645	12	node3	5
INV	1262307369.2196	12	node1	5
INV	1262307369.2196	12	node3	5
INV	1262307469.2196	12	node1	5
INV	1262307469.2196	12	node3	5
INV	1262307569.2196	12	node1	5
INV	1262307569.2196	12	node3	5
INV	1262307669.2196	12	node3	4
INV	1262307669.2196	12	node1	6
INV	1262307769.2196	12	node3	5
INV	1262307769.2196	12	node1	5
INV	1262307869.2196	12	node3	5
INV	1262307869.2196	12	node1	5
INV	1262307969.2196	12	node3	5
INV	1262307969.2196	12	node1	5
INV	1262308069.2196	12	node3	5
INV	1262308069.2196	12	node1	5
INV	1262308169.2196	12	node3	5
INV	1262308169.2196	12	node1	5
INV	1262308269.2196	12	node3	7
INV	1262308269.2196	12	node1	3
INV	1262308369.2196	12	node3	7
INV	1262308369.2196	12	node1	3
INV	1262308469.2196	12	node3	7
INV	1262308469.2196	12	node1	3
INV	1262308569.2196	12	node3	7
INV	1262308569.2196	12	node1	3
INV	1262308669.2196	12	node3	7
INV	1262308669.2196	12	node1	3
INV	1262308769.2196	12	node3	7
INV	1262308769.2196	12	node1	3
INV	1262308869.2196	12	node3	7
INV	1262308869.2196	12	node1	3
INV	1262308969.2196	12	node3	7
INV	1262308969.2196	12	node1	3
INV	1262305104	13	node1	5
INV	1262305104	13	node3	5
INV	1262305204	13	node1	5
INV	1262305204	13	node3	5
INV	1262305304	13	node1	5
INV	1262305304	13	node3	5
INV	1262305404	13	node1	5
INV	1262305404	13	node3	5
INV	1262305504	13	node1	5
INV	1262305504	13	node3	5
INV	1262305604	13	node1	5
INV	1262305604	13	node3	5
INV	1262305704	13	node1	6
INV	1262305704	13	node3	4
INV	1262305804	13	node1	6
INV	1262305804	13	node3	4
INV	1262305904	13	node1	4
INV	1262305904	13	node3	6
INV	1262306126.3619	13	node1	4
INV	1262306126.3619	13	node3	6
INV	1262306226.3619	13	node1	4
INV	1262306226.3619	13	node3	6
INV	1262306326.3619	13	node1	4
INV	1262306326.3619	13	node3	6
INV	1262306426.3619	13	node1	4
INV	1262306426.3619	13	node3	6
INV	1262306526.3619	13	node1	4
INV	1262306526.3619	13	node3	6
INV	1262306626.3619	13	node3	6
INV	1262306626.3619	13	node1	4
INV	1262306726.3619	13	node1	4
INV	1262306726.3619	13	node3	6
INV	1262306826.3619	13	node1	4
INV	1262306826.3619	13	node3	6
INV	1262306926.3619	13	node1	4
INV	1262306926.3619	13	node3	6
INV	1262307026.3619	13	node3	5
INV	1262307026.3619	13	node1	5
INV	1262307126.3619	13	node3	4
INV	1262307126.3619	13	node1	6
INV	1262307226.3619	13	node3	6
INV	1262307226.3619	13	node1	4
INV	1262307326.3619	13	node3	5
INV	1262307326.3619	13	node1	5
INV	1262307426.3619	13	node1	5
INV	1262307426.3619	13	node3	5
INV	1262307526.3619	13	node1	5
INV	1262307526.3619	13	node3	5
INV	1262307626.3619	13	node1	5
INV	1262307626.3619	13	node3	5
INV	1262307726.3619	13	node3	5
INV	1262307726.3619	13	node1	5
INV	1262307957.0466	13	node3	5
INV	1262307957.0466	13	node1	5
INV	1262308057.0466	13	node3	6
INV	1262308057.0466	13	node1	4
INV	1262308157.0466	13	node3	6
INV	1262308157.0466	13	node1	4
INV	1262308257.0466	13	node3	6
INV	1262308257.0466	13	node1	4
INV	1262308357.0466	13	node3	6
INV	1262308357.0466	13	node1	4
INV	1262308457.0466	13	node3	6
INV	1262308457.0466	13	node1	4
INV	1262308557.0466	13	node3	6
INV	1262308557.0466	13	node1	4
INV	1262308657.0466	13	node1	4
INV	1262308657.0466	13	node3	6
INV	1262308757.0466	13	node1	4
INV	1262308757.0466	13	node3	6
