N404@node2 node2 node3 60450 61712.371799946 1262.3717999458
N444@node2 node2 node3 66450 67859.221100092 1409.2211000919
N412@node2 node2 node3 61650 63259.365700006 1609.3657000065
N242@node2 node2 node3 36150 37203.984499931 1053.9844999313
N202@node2 node2 node3 30150 31478.254300117 1328.2543001175
N268@node2 node2 node3 40050 41139.650599957 1089.6505999565
N130@node2 node2 node3 19350 20950.47480011 1600.4748001099
N70@node2 node2 node3 10350 11854.115700006 1504.1157000065
N34@node2 node2 node3 4950 6285.7395000458 1335.7395000458
N514@node2 node2 node3 76950 78426.901299953 1476.9012999535
N218@node2 node2 node3 32550 34396.345499992 1846.3454999924
N66@node2 node2 node3 9750 10946.566900015 1196.5669000149
N62@node2 node2 node3 9150 10685.953900099 1535.9539000988
N144@node2 node2 node3 21450 23536.098999977 2086.0989999771
N338@node2 node2 node3 50550 52619.049099922 2069.0490999222
N102@node2 node2 node3 15150 16550.595999956 1400.5959999561
N68@node2 node2 node3 10050 11854.128900051 1804.1289000511
N134@node2 node2 node3 19950 21255.5625 1305.5625
N20@node2 node2 node3 2850 4792.7513000965 1942.7513000965
N24@node2 node2 node3 3450 5187.885999918 1737.885999918
N128@node2 node2 node3 19050 20244.65260005 1194.65260005
N232@node2 node2 node3 34650 35702.495100021 1052.4951000214
N226@node2 node2 node3 33750 35285.885699987 1535.8856999874
N56@node2 node2 node3 8250 10057.661499977 1807.6614999771
N266@node2 node2 node3 39750 41140.015500069 1390.0155000687
N416@node2 node2 node3 62250 63720.231400013 1470.231400013
N248@node2 node2 node3 37050 38614.552400112 1564.5524001122
N208@node2 node2 node3 31050 32496.859999895 1446.8599998951
N256@node2 node2 node3 38250 39424.605000019 1174.6050000191
N406@node2 node2 node3 60750 62171.166199923 1421.1661999226
N238@node2 node2 node3 35550 37099.041300058 1549.0413000584
N446@node2 node2 node3 66750 67972.29369998 1222.2936999798
N468@node2 node2 node3 70050 71830.663000107 1780.6630001068
N50@node2 node2 node3 7350 8570.0151998997 1220.0151998997
N14@node2 node2 node3 1950 3100.5271999836 1150.5271999836
N428@node2 node2 node3 64050 65957.933599949 1907.9335999489
N122@node2 node2 node3 18150 19856.122400045 1706.1224000454
N46@node2 node2 node3 6750 7978.5806999207 1228.5806999207
N366@node2 node2 node3 54750 56444.391799927 1694.3917999268
N116@node2 node2 node3 17250 18758.964299917 1508.9642999172
N42@node2 node2 node3 6150 7577.560199976 1427.560199976
N108@node2 node2 node3 16050 17146.722599983 1096.7225999832
N106@node2 node2 node3 15750 17152.138600111 1402.138600111
N190@node2 node2 node3 28350 29701.362900019 1351.3629000187
N48@node2 node2 node3 7050 8173.9804999828 1123.9804999828
N546@node2 node2 node3 81750 82822.691400051 1072.6914000511
N336@node2 node2 node3 50250 52618.354700089 2368.3547000885
N80@node2 node2 node3 11850 13444.240799904 1594.2407999039
N558@node2 node2 node3 83550 0 0
N422@node2 node2 node3 63150 64954.472700119 1804.472700119
N448@node2 node2 node3 67050 68750.575000048 1700.5750000477
N216@node2 node2 node3 32250 33802.021500111 1552.0215001106
N36@node2 node2 node3 5250 6381.785599947 1131.785599947
N32@node2 node2 node3 4650 6184.448800087 1534.448800087
N206@node2 node2 node3 30750 32496.511899948 1746.5118999481
N246@node2 node2 node3 36750 37803.692399979 1053.6923999786
N78@node2 node2 node3 11550 12648.903899908 1098.9038999081
N30@node2 node2 node3 4350 5387.1719999313 1037.1719999313
N332@node2 node2 node3 49650 50910.244999886 1260.2449998856
N126@node2 node2 node3 18750 20119.312099934 1369.3120999336
N114@node2 node2 node3 16950 18559.182399988 1609.1823999882
N348@node2 node2 node3 52050 53383.305999994 1333.3059999943
N104@node2 node2 node3 15450 17153.647200108 1703.6472001076
N22@node2 node2 node3 3150 5090.0622000694 1940.0622000694
N496@node2 node2 node3 74250 76033.398099899 1783.3980998993
N28@node2 node2 node3 4050 5387.3143000603 1337.3143000603
N358@node2 node2 node3 53550 55131.736500025 1581.7365000248
N16@node2 node2 node3 2250 3494.4504001141 1244.4504001141
N10@node2 node2 node3 1350 3100.0971999168 1750.0971999168
N498@node2 node2 node3 74550 75933.927999973 1383.9279999733
N258@node2 node2 node3 38550 39910.540299892 1360.5402998924
N478@node2 node2 node3 71550 72830.1098001 1280.1098001003
N398@node2 node2 node3 59550 61468.257699966 1918.2576999664
N488@node2 node2 node3 73050 73924.844500065 874.84450006485
N158@node2 node2 node3 23550 24693.870899916 1143.8708999157
N38@node2 node2 node3 5550 6681.6345999241 1131.6345999241
N386@node2 node2 node3 57750 59343.827500105 1593.8275001049
N376@node2 node2 node3 56250 58064.537100077 1814.5371000767
N486@node2 node2 node3 72750 73924.603600025 1174.6036000252
N476@node2 node2 node3 71250 72731.115999937 1481.1159999371
N494@node2 node2 node3 73950 75526.249500036 1576.2495000362
N484@node2 node2 node3 72450 73924.767999887 1474.7679998875
N396@node2 node2 node3 59250 60467.194900036 1217.1949000359
N150@node2 node2 node3 22350 23595.810499907 1245.8104999065
N292@node2 node2 node3 43650 45090.956899881 1440.9568998814
N390@node2 node2 node3 58350 59470.117799997 1120.1177999973
N160@node2 node2 node3 23850 25239.245100021 1389.2451000214
N2@node2 node2 node3 150 2408.8155999184 2258.8155999184
N270@node2 node2 node3 40350 42036.173799992 1686.1737999916
N480@node2 node2 node3 71850 73828.27609992 1978.2760999203
N450@node2 node2 node3 67350 69139.181900024 1789.1819000244
N290@node2 node2 node3 43350 44916.777699947 1566.7776999474
N170@node2 node2 node3 25350 27229.861700058 1879.861700058
N380@node2 node2 node3 56850 58662.102799892 1812.1027998924
N350@node2 node2 node3 52350 53383.823600054 1033.8236000538
N492@node2 node2 node3 73650 75230.045099974 1580.0450999737
N470@node2 node2 node3 70350 71830.866499901 1480.8664999008
N184@node2 node2 node3 27450 29112.783900023 1662.7839000225
N280@node2 node2 node3 41850 42829.603499889 979.60349988937
N382@node2 node2 node3 57150 58662.062099934 1512.0620999336
N194@node2 node2 node3 28950 30196.705699921 1246.7056999207
N298@node2 node2 node3 44550 46114.363199949 1564.3631999493
N490@node2 node2 node3 73350 74561.6954 1211.6953999996
N370@node2 node2 node3 55350 56643.588399887 1293.5883998871
N180@node2 node2 node3 26850 27816.06340003 966.06340003014
N282@node2 node2 node3 42150 43418.731699944 1268.7316999435
N294@node2 node2 node3 43950 45913.595900059 1963.5959000587
N560@node2 node2 node3 83850 0 0
N384@node2 node2 node3 57450 59263.831799984 1813.831799984
N182@node2 node2 node3 27150 28472.132999897 1322.132999897
N394@node2 node2 node3 58950 60666.178100109 1716.1781001091
N192@node2 node2 node3 28650 30196.326999903 1546.3269999027
N460@node2 node2 node3 68850 70134.144000053 1284.1440000534
N400@node2 node2 node3 59850 61468.567300081 1618.5673000813
N320@node2 node2 node3 47850 49329.951400042 1479.9514000416
N360@node2 node2 node3 53850 55233.226399899 1383.2263998985
N176@node2 node2 node3 26250 27815.537100077 1565.5371000767
N8@node2 node2 node3 1050 2409.2808001041 1359.2808001041
N186@node2 node2 node3 27750 29701.336199999 1951.3361999989
N250@node2 node2 node3 37350 38717.147700071 1367.1477000713
N220@node2 node2 node3 32850 34597.508500099 1747.5085000992
N392@node2 node2 node3 58650 60163.708699942 1513.7086999416
N260@node2 node2 node3 38850 40339.749500036 1489.7495000362
N276@node2 node2 node3 41250 42626.4447999 1376.4447999001
N286@node2 node2 node3 42750 44227.450299978 1477.4502999783
N284@node2 node2 node3 42450 43628.345499992 1178.3454999924
N120@node2 node2 node3 17850 19052.546600103 1202.5466001034
N542@node2 node2 node3 81150 82822.950200081 1672.9502000809
N92@node2 node2 node3 13650 15256.776200056 1606.7762000561
N528@node2 node2 node3 79050 80513.765899897 1463.7658998966
N500@node2 node2 node3 74850 75933.55979991 1083.5597999096
N178@node2 node2 node3 26550 27815.573299885 1265.5732998848
N188@node2 node2 node3 28050 29701.120300055 1651.1203000546
N196@node2 node2 node3 29250 31093.102099895 1843.1020998955
N516@node2 node2 node3 77250 78500.911299944 1250.9112999439
N322@node2 node2 node3 48150 49329.769099951 1179.7690999508
N556@node2 node2 node3 83250 0 0
N554@node2 node2 node3 82950 83918.702300072 968.70230007172
N550@node2 node2 node3 82350 83722.412499905 1372.4124999046
N548@node2 node2 node3 82050 83527.000499964 1477.0004999638
N544@node2 node2 node3 81450 82823.171499968 1373.1714999676
N540@node2 node2 node3 80850 81715.888799906 865.88879990578
N536@node2 node2 node3 80250 81613.986999989 1363.9869999886
N532@node2 node2 node3 79650 80702.5552001 1052.5552000999
N518@node2 node2 node3 77550 79325.617500067 1775.6175000668
N508@node2 node2 node3 76050 77622.006500006 1572.0065000057
N504@node2 node2 node3 75450 77622.550499916 2172.5504999161
N506@node2 node2 node3 75750 77622.108500004 1872.1085000038
N296@node2 node2 node3 44250 45814.607000113 1564.6070001125
N482@node2 node2 node3 72150 73827.725899935 1677.7258999348
N472@node2 node2 node3 70650 72230.634900093 1580.6349000931
N40@node2 node2 node3 5850 7578.1361999512 1728.1361999512
N168@node2 node2 node3 25050 26199.412699938 1149.4126999378
N426@node2 node2 node3 63750 64953.739000082 1203.739000082
N300@node2 node2 node3 44850 46114.283799887 1264.2837998867
N466@node2 node2 node3 69750 71232.994699955 1482.994699955
N454@node2 node2 node3 67950 69434.912800074 1484.9128000736
N12@node2 node2 node3 1650 3100.0834000111 1450.0834000111
N510@node2 node2 node3 76350 77725.576200008 1375.5762000084
N58@node2 node2 node3 8550 10157.6802001 1607.6802000999
N458@node2 node2 node3 68550 70132.760699987 1582.7606999874
N456@node2 node2 node3 68250 69435.206599951 1185.2065999508
N552@node2 node2 node3 82650 83721.876600027 1071.8766000271
N368@node2 node2 node3 55050 56444.685400009 1394.6854000092
N440@node2 node2 node3 65850 67061.260799885 1211.2607998848
N438@node2 node2 node3 65550 67060.745399952 1510.7453999519
N526@node2 node2 node3 78750 80150.982500076 1400.9825000763
N436@node2 node2 node3 65250 66663.947099924 1413.9470999241
N434@node2 node2 node3 64950 66258.35619998 1308.3561999798
N278@node2 node2 node3 41550 42626.457299948 1076.4572999477
N316@node2 node2 node3 47250 48530.538899899 1280.5388998985
N432@node2 node2 node3 64650 65860.308399916 1210.3083999157
N410@node2 node2 node3 61350 62235.535000086 885.53500008583
N288@node2 node2 node3 43050 44227.24119997 1177.2411999702
N142@node2 node2 node3 21150 22749.624599934 1599.6245999336
N254@node2 node2 node3 37950 39428.011600018 1478.0116000175
N198@node2 node2 node3 29550 30591.220400095 1041.220400095
N520@node2 node2 node3 77850 79411.857000113 1561.8570001125
N362@node2 node2 node3 54150 55940.237400055 1790.2374000549
N418@node2 node2 node3 62550 64048.983400106 1498.9834001064
N408@node2 node2 node3 61050 62236.220299959 1186.2202999592
N274@node2 node2 node3 40950 42328.880599976 1378.8805999756
N430@node2 node2 node3 64350 65860.440000057 1510.4400000572
N124@node2 node2 node3 18450 20148.750999928 1698.7509999275
N388@node2 node2 node3 58050 59469.63380003 1419.6338000298
N100@node2 node2 node3 14850 16551.061399937 1701.0613999367
N378@node2 node2 node3 56550 58162.486599922 1612.4865999222
N52@node2 node2 node3 7650 8570.5966000557 920.59660005569
N372@node2 node2 node3 55650 57451.124799967 1801.1247999668
N356@node2 node2 node3 53250 54324.562700033 1074.5627000332
N354@node2 node2 node3 52950 54324.844899893 1374.8448998928
N112@node2 node2 node3 16650 18559.175100088 1909.1751000881
N420@node2 node2 node3 62850 64449.107800007 1599.1078000069
N344@node2 node2 node3 51450 53215.79640007 1765.7964000702
N342@node2 node2 node3 51150 52618.337899923 1468.3378999233
N132@node2 node2 node3 19650 21053.411799908 1403.4117999077
N330@node2 node2 node3 49350 50611.904900074 1261.904900074
N340@node2 node2 node3 50850 52618.584199905 1768.5841999054
N334@node2 node2 node3 49950 52618.986399889 2668.986399889
N328@node2 node2 node3 49050 50515.770100117 1465.7701001167
N94@node2 node2 node3 13950 15192.010999918 1242.010999918
N326@node2 node2 node3 48750 50524.108099937 1774.1080999374
N312@node2 node2 node3 46650 47939.956199884 1289.9561998844
N148@node2 node2 node3 22050 23535.956399918 1485.9563999176
N310@node2 node2 node3 46350 47338.182399988 988.18239998817
N308@node2 node2 node3 46050 47337.505800009 1287.5058000088
N306@node2 node2 node3 45750 47233.47059989 1483.4705998898
N26@node2 node2 node3 3750 5387.084100008 1637.084100008
N138@node2 node2 node3 20550 21756.219399929 1206.219399929
N304@node2 node2 node3 45450 47318.803200006 1868.8032000065
N272@node2 node2 node3 40650 42427.111500025 1777.1115000248
N84@node2 node2 node3 12450 14344.072799921 1894.072799921
N164@node2 node2 node3 24450 26292.973799944 1842.9737999439
N462@node2 node2 node3 69150 70266.308300018 1116.3083000183
N252@node2 node2 node3 37650 38921.469000101 1271.4690001011
N240@node2 node2 node3 35850 37073.228100061 1223.2281000614
N110@node2 node2 node3 16350 17357.045099974 1007.0450999737
N236@node2 node2 node3 35250 37003.529799938 1753.5297999382
N228@node2 node2 node3 34050 35286.213900089 1236.2139000893
N224@node2 node2 node3 33450 34999.533200026 1549.5332000256
N214@node2 node2 node3 31950 33096.443300009 1146.4433000088
N174@node2 node2 node3 25950 27428.67840004 1478.6784000397
N166@node2 node2 node3 24750 26293.197999954 1543.1979999542
N156@node2 node2 node3 23250 24693.050400019 1443.0504000187
N152@node2 node2 node3 22650 23639.04399991 989.04399991035
N118@node2 node2 node3 17550 18855.569000006 1305.5690000057
N4@node2 node2 node3 450 2408.888999939 1958.888999939
N98@node2 node2 node3 14550 15908.728899956 1358.7288999557
N74@node2 node2 node3 10950 12648.236000061 1698.236000061
N172@node2 node2 node3 25650 27428.087899923 1778.0878999233
N264@node2 node2 node3 39450 41139.361000061 1689.361000061
N530@node2 node2 node3 79350 80703.448699951 1353.4486999512
N18@node2 node2 node3 2550 4793.4005000591 2243.4005000591
N6@node2 node2 node3 750 2408.6314001083 1658.6314001083
N200@node2 node2 node3 29850 31502.602699995 1652.602699995
